20279,479,4460,-20.8,-19.532
20280,480,7519,-24.2,-23.7084
20284,484,2938,-24.8,-23.3901
20286,486,6635,-17.6,-16.4861
20287,487,3064,-22.8,-21.9059
20292,492,3519,-22.6,-22.2216
20297,497,2103,-20,-18.4285
20299,499,6713,-25.4,-24.7724
20300,500,949,-18.8,-17.3055
20302,502,5566,-16.4,-15.4702
20303,503,6238,-22.2,-21.3379
20306,506,1001,-20.2,-20.326
20312,512,589,-20.6,-18.4726
20314,514,2769,-23.8,-22.847
20315,515,784,-23.8,-23.5815
20317,517,2346,-22,-22.4846
20319,519,969,-23.4,-24.229
20320,520,1376,-25,-24.0123
20322,522,6461,-20,-18.7944
20326,526,711,-23.6,-21.559
20328,528,7499,-23.2,-21.9396
20330,530,5584,-24.2,-23.1648
20333,533,838,-23.6,-24.2094
20336,536,1305,-25,-23.0856
20337,537,1679,-22.4,-21.8291
20339,539,2486,-20.6,-19.2075
20341,541,1849,-15.4,-15.0054
20343,543,952,-18.6,-16.1226
20344,544,1423,-24.4,-23.756
20345,545,6941,-17.2,-16.0669
20346,546,1329,-19.2,-17.634
20348,548,2868,-21.6,-21.3362
20349,549,1481,-18.4,-17.3128
20352,552,4259,-19.6,-18.594
20353,553,1183,-22.4,-20.9951
20356,556,6170,-21.4,-20.069
20358,558,673,-23.8,-21.7274
20359,559,2627,-20.2,-18.695
20361,561,923,-15.8,-15.8755
20362,562,8087,-19.8,-19.0342
20363,563,2491,-16.6,-15.9588
20365,565,865,-19.4,-18.6835
20366,566,7794,-24.4,-23.4226
20370,570,5836,-22.8,-21.2379
20374,574,1021,-24.6,-23.7188
20375,575,4729,-19.2,-18.7698
20379,579,7994,-19,-18.109
20380,580,867,-18.2,-17.419
20381,581,650,-18.8,-17.9126
20382,582,7760,-21.8,-20.8085
20385,585,1196,-19.6,-19.1406
20386,586,3596,-21.8,-20.2648
20387,587,1071,-15.8,-15.6072
20389,589,7283,-19.8,-18.9722
20391,591,1615,-23.2,-21.8602
20392,592,9158,-23.6,-22.604
20395,595,4169,-21.8,-20.5521
20406,606,2173,-19.2,-17.9594
20407,607,1230,-17,-15.7326
20409,609,884,-23.2,-20.9775
20410,610,7401,-25,-24.3864
20411,611,7768,-23,-21.8585
20412,612,1392,-22.6,-20.7456
20419,619,990,-23.2,-22.8095
20420,620,836,-25,-22.676
20422,622,1723,-21.4,-20.3599
20427,627,1755,-19.4,-17.2699
20428,628,823,-26.8,-22.5359
20431,631,5268,-24.2,-24.6113
20432,632,2946,-25.8,-24.1488
20433,633,2561,-21.8,-21.4683
20434,634,1927,-24,-22.8366
20436,636,1691,-24.6,-23.3309
20437,637,9074,-20.2,-18.676
20439,639,4485,-23,-22.0055
20440,640,804,-22.6,-21.6748
20442,642,9535,-24.6,-23.5901
20446,646,2287,-22.2,-20.7037
20447,647,6881,-21.4,-20.8189
20448,648,4182,-19.4,-17.8079
20450,650,1890,-21,-20.3632
20454,654,2154,-24.4,-23.8495
20456,656,6839,-16.4,-15.9997
20457,657,642,-18.6,-18.0326
20460,660,996,-22.4,-22.3509
20462,662,3862,-18.6,-16.911
20463,663,1426,-17.6,-15.9881
20464,664,3340,-16.2,-15.4922
20466,666,1347,-19.8,-19.2336
20467,667,949,-24.4,-22.5521
20470,670,1048,-16.8,-15.1816
20471,671,2599,-15.2,-15.2127
20475,675,968,-21.8,-21.0351
20477,677,3353,-23.6,-22.43
20479,679,4460,-19,-18.4693
20480,680,7517,-24.8,-24.0915
20484,684,2944,-22.4,-21.3293
20487,687,3084,-20.6,-19.6998
20492,692,3529,-21.6,-20.7015
20494,694,2242,-24,-22.0489
20496,696,5680,-17,-16.28
20497,697,2102,-20,-18.6097
20499,699,6724,-20.2,-17.9649
20504,704,1567,-21,-20.1818
20505,705,4152,-16.4,-15.8765
20508,708,6515,-23.8,-23.6808
20519,719,970,-18.2,-17.4716
20523,723,3664,-25.2,-23.8611
20526,726,722,-26.2,-22.8711
20530,730,5585,-20.6,-18.471
20531,731,2039,-23.2,-22.4931
20533,733,846,-22,-21.0359
20534,734,977,-22.2,-23.9639
20536,736,1292,-18.4,-17.7936
20537,737,1680,-20.8,-19.3997
20539,739,2492,-21.8,-20.736
20540,740,1957,-20,-17.9161
20541,741,1858,-23.6,-22.1518
20543,743,950,-15.8,-15.2414
20544,744,1411,-23.8,-23.1847
20546,746,1319,-23.6,-21.8603
20548,748,2878,-19.8,-19.0646
20549,749,1471,-15.2,-15.0766
20551,751,4665,-22.8,-21.9547
20552,752,4267,-21.2,-19.7674
20553,753,1177,-17.2,-16.6268
20554,754,830,-20.4,-18.6039
20556,756,6163,-18,-16.4749
20558,758,696,-22.6,-21.3082
20559,759,2609,-24.6,-22.9964
20561,761,924,-20.4,-22.6405
20563,763,2496,-23.4,-23.3243
20565,765,856,-15.6,-15.0027
20568,768,996,-20.2,-20.5593
20573,773,884,-18.2,-16.3942
20582,782,7764,-23.4,-22.1588
20584,784,548,-16.2,-15.4061
20585,785,1193,-18,-17.763
20586,786,3597,-19.8,-18.1626
20587,787,1075,-21.2,-20.7652
20589,789,7290,-20.4,-19.2934
20591,791,1598,-24.6,-23.1602
20593,793,981,-20.6,-19.6712
20598,798,5188,-23.8,-23.0098
20600,800,5375,-25.2,-23.6601
20606,806,2180,-22.4,-22.3601
20608,808,6755,-19,-18.0133
20609,809,893,-16.8,-16.4858
20615,815,6179,-22,-21.7696
20619,819,980,-17.6,-16.5509
20620,820,851,-16.8,-15.9158
20621,821,1290,-19.8,-19.034
20623,823,5515,-23,-22.7717
20624,824,515,-25.4,-24.9695
20630,830,1179,-19,-18.2849
20631,831,5261,-18.8,-18.4319
20632,832,2925,-20.4,-19.7727
20633,833,2563,-18.8,-17.6042
20636,836,1705,-21.4,-21.9173
20640,840,796,-17.2,-15.4477
20643,843,2442,-17.4,-16.8129
20646,846,2296,-20.8,-20.1504
20647,847,6876,-23.4,-22.5385
20650,850,1883,-15.8,-15.0313
20656,856,6849,-25,-24.7592
20657,857,648,-16.2,-15.1879
20659,859,1974,-20.6,-19.3884
20660,860,991,-19,-17.9861
20661,861,8479,-16.8,-16.1854
20663,863,1448,-18,-17.1726
20664,864,3338,-18.2,-17.9015
20666,866,1355,-19.4,-19.0987
20668,868,727,-22,-19.7052
20669,869,679,-18.4,-20.2524
20670,870,1050,-22.8,-22.4258
20671,871,2589,-22.6,-21.5628
20675,875,976,-17.2,-17.2538
20678,878,940,-21.8,-19.3928
20680,880,7523,-19.2,-18.6041
20682,882,8211,-20.2,-19.2345
20684,884,2941,-19.4,-18.7365
20686,886,6641,-25,-24.3472
20687,887,3060,-24.6,-24.0434
20692,892,3516,-20.2,-19.0282
20696,896,5674,-17.8,-17.6384
20697,897,2105,-20,-18.9986
20699,899,6716,-21,-20.1044
20701,901,555,-21,-19.9462
20702,902,5558,-18.6,-17.8313
20703,903,6244,-22,-20.9281
20704,904,1579,-24,-23.6957
20705,905,4135,-17,-16.0365
20706,906,1008,-21.8,-21.4309
20708,908,6519,-25.2,-23.9855
20712,912,593,-21.2,-20.9655
20714,914,2763,-17,-16.0202
20717,917,2348,-20.6,-19.7747
20720,920,1367,-20.2,-19.6424
20726,926,721,-23,-20.7118
20730,930,5589,-22,-20.6139
20731,931,2032,-22.8,-21.4964
20734,934,966,-22.4,-22.1315
20736,936,1282,-18,-17.7166
20741,941,1858,-20,-19.3063
20744,944,1416,-19.4,-17.6987
20745,945,6940,-21.6,-20.6141
20748,948,2862,-22.4,-22.1286
20749,949,1478,-20.6,-20.2149
20752,952,4266,-24.8,-24.207
20756,956,6166,-23.4,-22.4206
20758,958,692,-18.4,-16.4805
20759,959,2613,-25.8,-24.4405
20761,961,906,-19,-17.4021
20762,962,8090,-26,-24.9742
20763,963,2498,-22.6,-21.5522
20765,965,858,-24.6,-24.2116
20768,968,1021,-23.6,-24.3732
20773,973,903,-19,-17.2061
20778,978,728,-18.4,-17.9812
20779,979,7997,-20.8,-19.4274
20780,980,870,-19.8,-19.1911
20781,981,649,-17.2,-15.7504
20785,985,1177,-24.8,-22.8417
20786,986,3597,-22.4,-21.2689
20789,989,7294,-21.8,-21.1824
20792,992,9160,-21.2,-20.1757
20793,993,991,-19,-18.3118
20796,996,4574,-24.2,-23.2705
20798,998,5178,-19.8,-18.7597
20799,999,584,-17.4,-15.4699
20800,1000,5380,-18.2,-17.3522
20802,1002,2815,-24.6,-23.1905
20804,1004,1694,-24.4,-22.7548
20806,1006,2169,-23.2,-21.4214
20807,1007,1228,-19.2,-17.9261
20809,1009,880,-20.4,-19.9316
20810,1010,7396,-23.2,-22.6965
20811,1011,7767,-21.8,-20.6825
20812,1012,1397,-18.6,-17.8147
20815,1015,6173,-15.6,-15.1354
20820,1020,839,-23.8,-23.986
20821,1021,1300,-17.4,-16.8799
20823,1023,5511,-22,-21.1211
20826,1026,6304,-21,-19.2644
20830,1030,1166,-21.8,-19.7011
20831,1031,5266,-16.6,-15.5638
20832,1032,2947,-25.2,-24.1677
20833,1033,2565,-25.2,-24.5826
20834,1034,1938,-19.8,-18.6719
20836,1036,1693,-21,-21.6825
20839,1039,4484,-17.6,-16.5239
20840,1040,806,-22,-22.2625
20843,1043,2436,-23.2,-22.5269
20846,1046,2280,-24.8,-23.9928
20848,1048,4177,-24.4,-23.4771
20854,1054,2139,-23.8,-23.6968
20855,1055,1405,-22,-20.3199
20860,1060,1005,-20,-19.1525
20861,1061,8479,-21.6,-20.6696
20862,1062,3868,-17.4,-16.8714
20863,1063,1436,-23,-21.6831
20864,1064,3336,-23.2,-22.1069
20869,1069,684,-16.8,-16.5152
20870,1070,1048,-24,-22.3673
20871,1071,2596,-22.6,-21.7313
20875,1075,972,-23.8,-22.5069
20877,1077,3331,-22.4,-20.8024
20880,1080,7527,-15.4,-15.1836
20886,1086,6638,-23.2,-22.4435
20887,1087,3065,-25,-24.0352
20894,1094,2255,-21.8,-20.7284
20897,1097,2102,-22.4,-21.4775
20899,1099,6720,-16.6,-15.8359
20900,1100,943,-24.6,-22.6364
20902,1102,5560,-20,-19.4257
20904,1104,1552,-25.2,-24.641
20905,1105,4145,-24.6,-24.0554
20914,1114,2759,-21,-19.8227
20917,1117,2356,-19.2,-18.7296
20923,1123,3665,-23.2,-22.5543
20926,1126,732,-23,-23.6316
20928,1128,7506,-15.8,-15.5286
20930,1130,5594,-25.2,-24.3213
20931,1131,2041,-17.2,-16.4521
20937,1137,1688,-22.6,-22.1788
20940,1140,1948,-16.6,-15.368
20941,1141,1853,-19.4,-19.2964
20943,1143,949,-17,-16.2944
20944,1144,1425,-19.2,-17.2783
20945,1145,6941,-18,-17.2106
20946,1146,1336,-23.8,-22.1363
20948,1148,2875,-19.2,-18.7109
20949,1149,1482,-22,-20.3927
20951,1151,4672,-19,-17.3969
20953,1153,1182,-17.8,-16.8289
20954,1154,814,-23,-20.7727
20956,1156,6159,-20.8,-19.6291
20958,1158,685,-25.8,-24.4668
20959,1159,2609,-16.2,-15.1639
20960,1160,5099,-20,-19.1361
20961,1161,932,-22.2,-21.391
20962,1162,8082,-20.2,-19.0094
20963,1163,2500,-18.4,-17.5056
20965,1165,862,-19,-17.5701
20968,1168,1022,-22.2,-21.2087
20970,1170,5831,-20.6,-19.9382
20973,1173,887,-16.4,-15.8908
20975,1175,4735,-15.8,-15.3817
20979,1179,7992,-21.4,-20.4399
20980,1180,871,-18.4,-17.7039
20981,1181,642,-16.4,-15.8081
20982,1182,7765,-18.6,-18.1511
20985,1185,1192,-19,-16.6673
20989,1189,7292,-25.4,-24.8761
20991,1191,1598,-19.2,-18.2796
20992,1192,9159,-21.2,-20.1724
20998,1198,5192,-16.2,-15.656
20999,1199,596,-20.4,-18.7754
21000,1200,5370,-18.6,-17.39
21002,1202,2822,-19.2,-18.3441
21004,1204,1691,-21.8,-21.1451
21007,1207,1218,-20.8,-20.3347
21009,1209,890,-18.6,-16.5564
21010,1210,7396,-21,-20.3445
21013,1213,678,-20.6,-18.5899
21015,1215,6165,-22.4,-21.5597
21020,1220,833,-20.8,-20.9801
21021,1221,1304,-19,-18.2494
21026,1226,6296,-15.8,-15.6317
21027,1227,1748,-21.2,-19.2402
21028,1228,834,-20.6,-20.2293
21030,1230,1161,-24.2,-21.9107
21031,1231,5259,-15.8,-15.512
21034,1234,1922,-19.6,-19.1147
21036,1236,1691,-19.6,-17.4142
21040,1240,808,-18.4,-17.7543
21042,1242,9539,-19,-17.6006
21043,1243,2453,-25.2,-24.0813
21046,1246,2295,-20.2,-19.8103
21048,1248,4185,-20.2,-19.9028
21050,1250,1873,-24.2,-23.4538
21054,1254,2153,-23.2,-22.2262
21060,1260,997,-19.6,-19.0421
21062,1262,3874,-20.4,-19.9617
21067,1267,949,-24,-21.6975
21068,1268,718,-21.4,-20.2473
21069,1269,686,-18.6,-18.3541
21070,1270,1034,-16.8,-16.177
21071,1271,2583,-24.4,-23.282
21075,1275,972,-22.6,-21.3139
21077,1277,3337,-20.2,-18.8561
21080,1280,7519,-23.6,-23.0369
21084,1284,2931,-24.6,-24.6832
21086,1286,6642,-17.6,-16.1693
21088,1288,5108,-24.2,-23.2977
21092,1292,3526,-17.4,-16.5088
21097,1297,2107,-20,-18.7056
21099,1299,6719,-23.2,-22.3879
21100,1300,930,-19.4,-19.302
21103,1303,6240,-21.4,-19.6668
21104,1304,1573,-26.2,-24.8066
21114,1314,2770,-19.6,-19.2933
21115,1315,773,-24.4,-23.6552
21119,1319,959,-23.4,-21.8767
21122,1322,6459,-20.4,-19.0379
21128,1328,7504,-20.4,-19.4247
21131,1331,2055,-21.4,-20.3067
21133,1333,828,-20.6,-19.3665
21136,1336,1296,-23.6,-22.9242
21137,1337,1692,-21.2,-19.8723
21139,1339,2478,-22.4,-21.6715
21144,1344,1402,-22,-21.4244
21149,1349,1474,-19,-18.8062
21151,1351,4670,-20.6,-19.4988
21152,1352,4271,-26.2,-24.3927
21153,1353,1184,-18.4,-17.3724
21156,1356,6165,-19,-17.9883
21158,1358,681,-19,-16.4386
21159,1359,2618,-21.4,-20.4877
21162,1362,8088,-17.6,-17.1929
21163,1363,2493,-22.6,-21.0098
21165,1365,858,-24.8,-22.1525
21167,1367,7133,-25,-24.2872
21168,1368,1001,-21.6,-19.8654
21170,1370,5836,-20.8,-19.4619
21173,1373,890,-18,-17.7324
21175,1375,4728,-21.4,-20.2365
21178,1378,730,-19.4,-19.4824
21179,1379,7998,-19.4,-17.4658
21182,1382,7761,-25,-24.1947
21184,1384,547,-23.4,-23.6819
21185,1385,1185,-21.2,-20.1511
21186,1386,3600,-21,-19.2015
21187,1387,1075,-20.2,-19.623
21193,1393,982,-19,-17.6375
21196,1396,4564,-17.6,-16.6102
21198,1398,5184,-24.2,-23.9043
21200,1400,5372,-23.8,-22.3158
21204,1404,1685,-24.2,-23.4001
21207,1407,1217,-18.2,-19.002
21209,1409,890,-21.8,-21.7489
21210,1410,7394,-16.6,-16.0697
21211,1411,7771,-19.2,-18.6116
21215,1415,6170,-21.2,-20.1792
21219,1419,994,-23.2,-22.9145
21220,1420,836,-26,-24.5957
21221,1421,1290,-22,-19.9872
21222,1422,1727,-24.2,-22.5905
21230,1430,1171,-18,-16.5633
21232,1432,2927,-22.2,-20.388
21234,1434,1925,-21.4,-20.287
21236,1436,1683,-23.4,-22.0858
21240,1440,797,-17.6,-18.2065
21243,1443,2438,-25.8,-24.1363
21248,1448,4171,-24.4,-24.1873
21250,1450,1880,-23,-22.8484
21254,1454,2142,-24.2,-23.1635
21255,1455,1408,-24.4,-23.4587
21256,1456,6842,-24.4,-23.2884
21257,1457,665,-18.2,-15.0498
21259,1459,1973,-21,-19.7289
21260,1460,1003,-23,-23.9708
21262,1462,3863,-25,-24.5314
21263,1463,1435,-24.8,-23.3434
21264,1464,3335,-22.4,-21.0802
21267,1467,953,-23.2,-22.5574
21268,1468,722,-18.6,-16.8425
21270,1470,1056,-20,-19.3962
21275,1475,977,-25.2,-23.5729
21277,1477,3348,-22.4,-20.4442
21278,1478,934,-21,-19.6306
21279,1479,4468,-20.4,-19.7223
21280,1480,7524,-23.2,-21.6966
21282,1482,8207,-20.4,-20.1379
21284,1484,2951,-21.6,-20.7533
21287,1487,3062,-23.6,-23.0612
21288,1488,5112,-18,-17.4486
21296,1496,5682,-15.8,-15.5456
21297,1497,2114,-21.4,-20.2886
21299,1499,6725,-20.8,-19.6828
21300,1500,941,-26.4,-24.5172
21303,1503,6238,-26,-24.1152
21304,1504,1569,-18.2,-16.6492
21305,1505,4141,-18.4,-18.0716
21306,1506,1001,-18.8,-19.9634
21308,1508,6518,-21.8,-21.5176
21315,1515,781,-16.6,-15.8775
21323,1523,3660,-20.4,-19.7832
21326,1526,714,-23.6,-22.6849
21328,1528,7499,-22.2,-21.7693
21330,1530,5591,-17.6,-16.3273
21334,1534,959,-17,-16.0943
21336,1536,1303,-21.8,-20.115
21337,1537,1679,-25.6,-24.881
21339,1539,2475,-22.2,-21.4887
21343,1543,965,-15.8,-15.4066
21344,1544,1414,-21.6,-20.1273
21345,1545,6934,-20.8,-20.4339
21346,1546,1323,-15.6,-15.3716
21353,1553,1176,-16,-15.1898
21354,1554,804,-19.4,-17.7417
21358,1558,685,-23.4,-22.553
21359,1559,2619,-23.2,-22.8376
21367,1567,7133,-24.6,-23.8702
21368,1568,999,-24,-22.1014
21370,1570,5829,-25,-23.6902
21373,1573,882,-15.2,-15.203
21374,1574,1014,-15.8,-15.9656
21375,1575,4729,-25.4,-24.6411
21379,1579,7995,-18.6,-17.284
21381,1581,642,-24,-22.8802
21382,1582,7764,-20.8,-19.6075
21384,1584,555,-19.4,-18.7195
21385,1585,1186,-22.4,-21.0464
21386,1586,3586,-25.8,-24.746
21389,1589,7287,-22.8,-21.8868
21392,1592,9158,-23.8,-22.9923
21393,1593,980,-20.8,-18.7321
21395,1595,4168,-22.8,-22.2352
21396,1596,4579,-21,-20.4163
21399,1599,597,-20.4,-20.1405
21402,1602,2811,-18.4,-17.3521
21406,1606,2191,-23,-21.7959
21407,1607,1221,-23.2,-21.0436
21408,1608,6752,-21.6,-20.7152
21410,1610,7399,-23.2,-22.9328
21411,1611,7771,-22.2,-20.9248
21412,1612,1398,-20,-18.4861
21415,1615,6166,-26.4,-24.8221
21420,1620,839,-17.6,-17.2944
21421,1621,1295,-16,-15.2545
21422,1622,1712,-21.6,-19.6563
21423,1623,5509,-19.8,-18.6151
21427,1627,1743,-22,-20.9812
21428,1628,817,-23.8,-23.3368
21430,1630,1187,-17,-17.0131
21431,1631,5265,-16.8,-16.1539
21439,1639,4484,-21.6,-21.1663
21440,1640,803,-25.8,-24.9101
21446,1646,2293,-24.4,-24.7099
21447,1647,6878,-21.6,-20.5561
21450,1650,1872,-21.4,-20.6005
21454,1654,2142,-22.8,-22.7556
21455,1655,1416,-20.2,-16.755
21457,1657,647,-24.8,-24.5544
21459,1659,1982,-22.4,-21.3195
21462,1662,3862,-20.4,-18.8312
21464,1664,3343,-25.6,-24.7097
21466,1666,1356,-23.4,-21.866
21467,1667,959,-22.6,-21.6225
21470,1670,1037,-20.4,-19.7124
21477,1677,3344,-23,-21.977
21478,1678,938,-19.8,-17.134
21479,1679,4449,-18.4,-17.36
21480,1680,7523,-20.2,-18.8442
21482,1682,8213,-21.8,-21.1422
21484,1684,2946,-17.8,-16.7113
21486,1686,6639,-20.6,-19.9472
21487,1687,3068,-17.4,-16.7178
21494,1694,2258,-19.8,-19.0279
21496,1696,5681,-20.8,-19.9967
21500,1700,934,-20,-18.4234
21502,1702,5554,-21,-19.8889
21503,1703,6236,-15.8,-15.3781
21504,1704,1572,-24,-23.7397
21505,1705,4140,-18.6,-18.2741
21506,1706,995,-15.4,-16.1436
21508,1708,6518,-17.4,-16.4615
21514,1714,2760,-21.8,-20.2787
21515,1715,783,-23.4,-23.0429
21517,1717,2341,-17.6,-15.4256
21520,1720,1369,-19.8,-19.204
21522,1722,6452,-19.6,-18.7454
21523,1723,3651,-17.2,-16.5925
21526,1726,719,-19.8,-22.1542
21530,1730,5597,-18.8,-17.8146
21531,1731,2032,-24.2,-22.1292
21536,1736,1307,-23.2,-22.849
21537,1737,1679,-17.6,-16.0368
21539,1739,2478,-20.2,-19.292
21540,1740,1950,-17,-16.8652
21541,1741,1839,-23.8,-23.8109
21543,1743,945,-19.4,-17.9077
21544,1744,1422,-25.8,-24.5896
21546,1746,1330,-18.4,-17.9956
21552,1752,4257,-17.6,-17.2334
