0,0,5376,-25.1999,0.0131986,0.0167633,-24.1432,15,6.4369,10.6083,15
4,4,1693,-25.4001,0.00111565,0.000310476,-24.1813,35,9.51299,3.5761,45
7,7,1224,-25.9998,0.00102611,0.00292465,-24.948,55,11.4113,2.18774,55
9,9,879,-22.2006,0.00246781,-0.00115665,-22.2563,65,12.3218,1.30081,65
10,10,7402,-19.6001,-0.0105777,0.00675769,-18.3464,5,3.99386,14.6006,5
12,12,1394,-15.6003,0.00658039,-0.00374223,-15.2681,45,10.3718,3.32868,45
15,15,6173,-23.4003,-0.0183984,-0.00714329,-22.7596,15,5.11997,10.99,15
19,19,987,-20.5995,-0.00407314,-0.00534916,-19.9565,55,11.3327,2.53573,55
21,21,1283,-19.6,-0.0177196,-0.00316006,-18.5606,45,10.8083,3.17467,45
22,22,1729,-19.6005,-0.00729353,-0.00708085,-17.8315,45,9.93943,3.90502,45
23,23,5513,-24.7998,0.00337885,0.00321188,-23.9984,15,6.18062,11.9206,15
26,26,6310,-19.7995,0.0014706,-0.00360534,-18.2161,5,4.76357,14.0223,15
27,27,1743,-20.0004,-0.01476,-0.00348366,-19.1602,55,10.9598,4.04149,45
28,28,806,-22.5999,-0.0113761,0.000207791,-21.4204,65,12.3399,1.65753,55
30,30,1171,-25.1997,0.0191649,0.0123032,-23.8407,55,11.3838,2.83478,55
31,31,5272,-19.3998,-0.00891321,0.0116237,-17.593,15,6.08803,10.0686,25
32,32,2942,-19.4003,-0.00745173,0.00264346,-18.374,25,8.41157,6.8367,35
33,33,2561,-25.2,-0.00560654,-0.00498281,-23.8891,35,9.25345,4.88022,35
37,37,9071,-24.2002,-0.0124896,0.0255623,-24.0946,5,2.99043,18.9842,5
40,40,821,-24.8004,0.00444802,-0.00939653,-24.6439,65,12.4423,1.29002,65
42,42,9536,-19.5998,-0.0144236,0.00546647,-18.1537,5,1.08385,16.8797,5
43,43,2443,-22.4001,0.000478775,-0.00189306,-21.8775,35,8.73653,4.96455,35
46,46,2287,-21.6,0.00222842,-0.00478225,-20.463,35,9.28523,4.20658,45
47,47,6878,-19.3999,-0.0155236,0.00639272,-17.7862,5,3.68838,14.1707,15
48,48,4177,-21.4,-0.0191045,0.0246393,-20.3335,15,6.64674,9.79087,25
50,50,1888,-16.4002,-0.010856,0.0195332,-15.5381,35,8.86162,6.19397,35
54,54,2148,-21.7997,-0.0152355,0.00223707,-20.6459,35,9.40606,4.09832,45
55,55,1422,-19.8006,-0.00839645,-0.00613019,-18.6723,45,10.4238,4.00234,45
56,56,6843,-23.8,0.00423538,0.00500752,-22.9598,5,4.41959,14.5671,5
57,57,649,-20.5992,-0.00389838,-0.00575736,-19.3855,65,12.3425,1.36182,65
60,60,990,-16.8003,0.000432023,-0.0327247,-16.767,55,11.6737,2.33686,55
61,61,8477,-17.8,0.000181596,-0.0067505,-17.3049,5,2.14137,16.5992,5
62,62,3870,-22.4001,-0.0163154,0.028136,-21.8729,25,7.30512,9.6708,25
63,63,1441,-23.0004,0.0200824,0.00580598,-22.5168,45,10.4449,2.47932,55
66,66,1342,-20.7999,-0.00585513,-0.00871236,-20.8528,55,11.0715,3.23117,45
67,67,949,-20.4003,0.0162636,-0.0144471,-18.2745,55,10.9257,1.83921,55
71,71,2586,-24.1999,-0.00410146,0.00692079,-23.5307,35,8.90117,6.25906,35
79,79,4457,-23.4,0.0175946,-0.00841796,-22.1267,25,7.00733,10.9968,15
82,82,8213,-15.6002,0.00746667,-0.00397401,-15.1266,5,3.08955,15.2568,5
86,86,6635,-21.4001,0.00776217,0.0150127,-19.6854,5,4.89972,12.5104,15
92,92,3527,-20.3999,0.0159994,-0.00127748,-19.9024,25,7.64328,6.81392,35
96,96,5672,-23.8,-0.00963967,-0.00373518,-23.3282,15,5.36747,11.8803,15
100,100,948,-16.6005,0.0161596,0.0102129,-15.8137,65,12.0753,1.16465,65
102,102,5555,-21.8003,-0.0119142,-0.0107491,-21.2754,15,5.68379,13.0677,15
105,105,4145,-19.4001,0.00340385,-0.00902999,-18.045,25,7.20039,8.74718,25
117,117,2334,-18.0002,-0.00136402,-0.00698667,-17.7326,35,8.65321,5.92868,35
119,119,980,-17.7999,0.00378213,0.0168899,-17.2432,55,11.2137,1.19168,65
120,120,1377,-20.4003,0.00458885,0.00623159,-19.0608,55,11.32,2.60394,55
123,123,3659,-21.4004,0.00611297,-0.0155431,-20.7069,25,7.91833,8.39881,25
126,126,714,-25.5987,-0.0181537,-0.0172416,-24.868,75,13.1834,1.05476,65
128,128,7506,-23.3999,-0.0260868,-0.00312958,-22.4439,5,4.10795,14.7989,5
130,130,5589,-21.6,-0.0182494,-0.0116404,-20.3965,15,5.52312,12.1334,15
140,140,1950,-19.5999,-0.0202858,0.00112386,-18.7467,45,9.9693,4.48,45
141,141,1854,-20.7996,-0.0129368,-0.0138079,-19.5709,45,9.86165,4.77328,35
145,145,6933,-23.8,0.0136047,0.00641392,-23.3533,5,4.68189,12.1643,15
146,146,1318,-24.8001,-0.0118376,0.0138203,-23.9211,45,10.5949,3.86376,45
149,149,1474,-20.6002,-0.00510973,-0.00301364,-19.778,55,11.5059,3.20885,45
153,153,1173,-16.6004,0.015338,-0.00676437,-16.6539,45,10.1895,1.87426,55
154,154,825,-19.2001,0.00293675,0.00776002,-18.6478,65,12.0178,1.95037,55
156,156,6162,-23.8001,-0.0217267,-0.00714763,-23.3564,15,5.38722,14.2895,15
160,160,5091,-18.0001,-0.0100319,0.0154216,-17.3141,15,6.29718,12.1516,15
161,161,928,-25.1995,-0.011335,-0.0190766,-24.338,65,11.9588,1.20481,65
162,162,8090,-24.4,-0.00587433,0.0026334,-23.9568,5,3.36552,17.2637,5
165,165,854,-19.3998,0.00756435,0.0107657,-18.5967,55,11.3871,1.39824,65
168,168,1031,-20.0001,-0.00908775,-0.00757748,-20.3199,55,11.0977,2.07956,55
170,170,5824,-18.5999,0.00689783,0.00768719,-17.8094,15,5.73461,10.8204,15
173,173,888,-18.4005,-0.000704797,-0.00956578,-17.9076,55,11.8057,1.86216,55
174,174,1015,-18.2002,0.00170824,0.00328763,-18.0762,65,11.9164,2.19309,55
175,175,4728,-23.9998,-0.0106898,-0.00223193,-24.0318,15,6.6689,10.0882,25
178,178,730,-16.5998,0.0119576,-0.016742,-16.0293,65,12.4557,1.04319,65
179,179,7995,-24.4001,0.0230272,-0.0161533,-24.5158,5,3.31721,15.8487,5
180,180,887,-25.1998,-0.0293656,0.00993258,-23.7136,55,11.7307,2.30936,55
184,184,552,-23.399,-0.000688542,-0.011057,-22.5058,75,12.8899,1.28343,65
185,185,1176,-21.7998,0.011499,0.00254393,-21.9353,45,10.7846,2.77038,55
186,186,3593,-18.6001,0.00519667,-0.00613142,-17.6247,25,7.26467,8.99099,25
187,187,1055,-18.9998,-0.0144113,0.0212623,-17.9264,55,11.4313,2.48475,55
189,189,7285,-17.7999,-0.0170642,0.019299,-17.2932,5,4.0165,15.3151,5
192,192,9159,-22,0.0255092,-0.0107087,-21.7659,5,1.5083,16.5353,5
196,196,4574,-20.3998,0.0212972,-0.027393,-19.6366,15,6.43765,10.6668,15
198,198,5195,-25.7999,-0.0154828,0.00325004,-24.9408,15,6.24148,11.2277,15
20000,200,5375,-21.7996,-0.00451081,0.00561527,-20.5918,15,6.4369,12.4055,15
20006,206,2169,-21.7997,-0.00151152,0.019505,-20.7235,35,9.64484,4.34588,45
20007,207,1248,-17.7994,0.00274362,-0.0046755,-15.9563,55,11.4113,1.98438,55
20008,208,6758,-18.2,-0.0167456,0.00131804,-17.0189,15,4.95098,15.5814,5
20009,209,884,-20.0001,0.00756763,-0.0162594,-20.1629,65,12.3218,1.49932,65
20012,212,1396,-25.7997,-0.00669487,0.00702504,-24.6947,45,10.3718,3.06733,45
20013,213,684,-15.9997,-0.00406836,0.0033066,-15.445,55,11.4599,0.951384,65
20015,215,6172,-17.9999,0.0026766,0.0145414,-17.6541,15,5.11997,11.0874,15
20019,219,993,-18,0.00398724,0.0162234,-17.0532,55,11.3327,1.09186,65
20022,222,1709,-24.1995,-0.00972804,-0.00976264,-22.9853,45,9.93943,5.00731,35
20023,223,5514,-24.4,0.00799949,0.0039222,-24.3429,15,6.18062,12.196,15
20026,226,6311,-21.6001,0.00200402,-0.0157196,-21.0926,5,4.76357,11.8265,15
20027,227,1740,-20.5999,0.00948272,-0.00467335,-19.6111,55,10.9598,3.39034,45
20028,228,813,-21.7995,0.0174004,-0.00590811,-21.3351,65,12.3399,1.55009,65
20030,230,1181,-16.2002,-0.0199214,0.0451405,-15.4674,55,11.3838,2.09136,55
20031,231,5263,-21.7997,0.00440674,0.00798199,-20.7736,15,6.08803,8.73836,25
20032,232,2939,-17.9997,0.0125396,-0.00668076,-17.5994,25,8.41157,5.55852,35
20033,233,2571,-19.6,0.0108747,-0.0232386,-18.6777,35,9.25345,4.33004,45
20036,236,1702,-20.2003,0.00703364,-0.00495086,-19.3463,35,9.3544,3.30155,45
20037,237,9072,-19.4,-0.0147511,0.0362025,-18.093,5,2.99043,19.2958,5
20039,239,4482,-21.8,-0.00624452,0.00265672,-21.0441,15,6.5524,8.61305,25
20042,242,9538,-23.7997,-0.00734526,-0.00971871,-22.8032,5,1.08385,18.7719,5
20043,243,2444,-19.6001,0.0170385,0.016032,-18.649,35,8.73653,5.45027,35
20046,246,2285,-17.7997,0.00204299,0.00839051,-16.7568,35,9.28523,4.01292,45
20047,247,6873,-16.2,-0.00704461,-0.0126304,-15.9367,5,3.68838,14.803,5
20048,248,4182,-21.6002,-0.00667657,0.00146499,-20.9045,15,6.64674,11.0789,15
20054,254,2146,-22.4,0.00103581,-0.00702904,-21.4218,35,9.40606,3.93341,45
20056,256,6844,-23.4002,0.0102766,0.0228066,-22.7501,5,4.41959,13.6135,15
20059,259,1984,-19.7999,0.00387271,0.0126863,-18.6587,45,10.577,3.17392,45
20060,260,1013,-15.0003,-0.00440491,-0.0107857,-15.4012,55,11.6737,1.53948,65
20061,261,8481,-21.6002,-0.00901564,-0.00852857,-20.3389,5,2.14137,17.6485,5
20062,262,3864,-21.4,-0.00565912,0.0120344,-19.9445,25,7.30512,8.43108,25
20064,264,3342,-23.8002,-0.00970701,0.0114994,-23.3722,35,8.51773,7.14131,25
20067,267,953,-26.1995,-0.000885793,0.0120902,-24.3805,55,10.9257,2.51262,55
20068,268,722,-20.2004,0.00579169,-0.0072215,-18.8599,65,12.3199,0.964299,65
20069,269,676,-23.1997,-0.0172071,-0.00280458,-22.7312,65,12.2105,1.40786,65
20070,270,1044,-19.5997,0.0154172,0.0132697,-18.2927,45,10.4462,2.57384,55
20071,271,2589,-15.4,0.00795233,-0.00299077,-15.3155,35,8.90117,5.77878,35
20078,278,948,-20.6,-0.00820643,0.00777091,-19.2062,55,11.7802,2.45858,55
20079,279,4454,-17.6,0.0177486,0.0177247,-16.6719,25,7.00733,11.8272,15
20080,280,7527,-21.8003,-0.00342858,-0.0373358,-21.4736,5,4.49398,11.7655,15
20086,286,6638,-15.7998,-0.0069707,-0.0111601,-15.6126,5,4.89972,12.9243,15
20087,287,3050,-22.5998,0.0118733,0.00195272,-21.9607,25,8.01966,8.18852,25
20088,288,5114,-16.4,-0.00178364,0.0127974,-15.918,15,6.07711,10.4801,15
20092,292,3514,-21.5994,-0.00141852,0.00831334,-19.8891,25,7.64328,6.96372,35
20094,294,2254,-24.0001,0.00928171,-0.00503829,-23.4224,35,9.26614,4.93345,35
20096,296,5682,-19.7999,-0.0320468,-0.000999411,-18.7393,15,5.36747,11.9021,15
20100,300,940,-17.8003,0.00866663,0.0157802,-17.1429,65,12.0753,1.34251,65
20102,302,5558,-20.4,-0.00766535,-0.0016257,-19.5428,15,5.68379,11.6866,15
20106,306,991,-19.4,0.00372361,-0.00598038,-18.4201,55,11.2753,1.83647,55
20108,308,6528,-17.5999,0.00707814,5.70814e-06,-16.6428,5,4.34717,16.8317,5
20112,312,603,-18.8003,0.0170031,-0.0189129,-19.2424,65,11.9582,1.78557,55
20115,315,775,-21.2001,0.0278839,0.0126779,-20.199,55,10.8586,0.911998,65
20117,317,2338,-24.5998,0.00554999,0.00816733,-23.5091,35,8.65321,5.39336,35
20119,319,965,-20,-0.012654,0.00143838,-19.2994,55,11.2137,1.16298,65
20122,322,6453,-21.4002,0.00566798,0.00415901,-20.478,5,4.89942,10.6415,15
20126,326,724,-18.5998,-0.000470584,-0.00604111,-17.4436,75,13.1834,1.40143,65
20130,330,5586,-23.3999,0.0043332,-0.0162749,-22.2959,15,5.52312,11.7038,15
20133,333,838,-19.6005,-0.00248566,-0.0147714,-19.3662,55,11.1422,2.4962,55
20134,334,966,-19.0001,0.00823083,-0.00656285,-18.2734,55,11.1129,2.91621,45
20137,337,1684,-24.3995,-0.00882084,0.00656807,-23.5237,35,9.7223,4.06225,45
20139,339,2484,-17.8001,-0.00333493,-0.00601347,-17.4785,35,8.65482,5.47164,35
20140,340,1949,-19.4002,0.0197337,0.0270483,-18.6111,45,9.9693,5.16211,35
20141,341,1854,-25.7999,0.0209433,0.0233213,-24.4608,45,9.86165,4.08787,45
20144,344,1410,-22.7998,0.00442827,-0.0141676,-21.3283,55,11.1124,3.0149,45
20145,345,6940,-21.4001,-0.0104115,0.00435746,-20.1872,5,4.68189,12.6841,15
20146,346,1324,-23.2,-0.0133378,-0.0234164,-22.3921,45,10.5949,2.28309,55
20148,348,2866,-17.6006,-0.00290261,0.00960769,-17.0829,35,9.34984,8.94564,25
20149,349,1485,-22.2003,-0.00117736,0.0273912,-21.2588,55,11.5059,3.63761,45
20151,351,4680,-19.2002,0.0156915,-0.00487222,-18.1091,15,6.8376,8.86167,25
20152,352,4268,-23,-0.0198613,0.0086178,-22.387,15,6.76727,9.47577,25
20156,356,6168,-23.8002,-0.000409974,-0.00458815,-23.4487,15,5.38722,14.1155,15
20158,358,686,-19.6005,0.00304737,-0.000826554,-19.9833,65,12.5535,1.07217,65
20165,365,855,-19.1999,0.0167886,-0.0184712,-17.57,55,11.3871,1.27529,65
20166,366,7793,-23.7999,-0.00344504,0.000887121,-22.9004,5,3.01839,16.72,5
20167,367,7130,-25.4001,0.0149522,-0.0165277,-24.7788,5,4.11347,18.2776,5
20168,368,1021,-19.5997,0.00697998,-0.0307983,-18.5375,55,11.0977,2.08277,55
20170,370,5831,-21.8003,0.00479709,0.00714506,-21.056,15,5.73461,12.1683,15
20173,373,880,-20.5997,-0.0179801,0.00387127,-19.8509,55,11.8057,1.88135,55
20174,374,1008,-18.8002,0.00156606,0.00800742,-17.2201,65,11.9164,1.81504,55
20175,375,4731,-19.2002,0.0101993,-0.00586658,-18.2133,15,6.6689,8.60912,25
20178,378,732,-25.0002,-0.00373425,-0.000254986,-24.9368,65,12.4557,1.76413,55
20179,379,7996,-17.9998,0.00354386,0.0214116,-17.5359,5,3.31721,15.7667,5
20181,381,638,-27.3995,0.0035575,0.0075241,-24.5657,65,12.125,0.898993,65
20182,382,7764,-19.9999,-0.00863068,-0.0123013,-19.6184,5,3.62988,13.8715,15
20184,384,536,-20.3997,0.000545336,0.00417033,-19.2267,75,12.8899,1.55223,65
20185,385,1184,-22.7997,-0.00453759,-0.00101601,-21.3934,45,10.7846,1.52502,65
20186,386,3595,-19.7998,0.00756288,0.00934844,-18.5827,25,7.26467,8.46248,25
20187,387,1068,-21.6003,0.00778063,-0.000232553,-21.0455,55,11.4313,2.7425,55
20189,389,7286,-23.5998,0.000973659,-0.00600142,-22.4751,5,4.0165,14.6278,5
20191,391,1607,-18.7995,-0.00577204,0.00806378,-17.6754,45,9.87681,5.19078,35
20192,392,9160,-19.8,-0.000164153,0.0120176,-18.9048,5,1.5083,17.7163,5
20196,396,4572,-17.6,0.0125673,0.00301596,-16.7079,15,6.43765,11.0825,15
20198,398,5189,-19.8002,-0.000150954,0.00620532,-18.6389,15,6.24148,11.5431,15
20199,399,597,-17.4004,0.0101243,0.00893101,-15.6176,55,11.8601,0.928892,65
20204,404,1690,-18.0003,-0.00359418,0.0158218,-17.0847,35,9.51299,3.35668,45
20206,406,2168,-23.5997,-0.00945048,-0.016488,-22.6131,35,9.64484,5.89204,35
20209,409,875,-15.8002,0.00125497,-0.0014206,-15.2317,65,12.3218,1.06498,65
20210,410,7396,-21.8,0.0360445,-0.00313958,-21.087,5,3.99386,16.1477,5
20213,413,684,-19.9999,0.0119041,0.0091473,-17.9758,55,11.4599,1.56361,65
20221,421,1293,-19.8003,0.0224201,-0.00781593,-19.5734,45,10.8083,2.2915,55
20223,423,5509,-24.7999,-0.0229836,-0.000982331,-23.6375,15,6.18062,12.553,15
20226,426,6298,-18.1999,0.0104548,-0.00317728,-17.562,5,4.76357,10.6347,15
20228,428,815,-25.3999,-0.00643033,0.00132415,-24.2143,65,12.3399,1.71742,55
20230,430,1180,-21,-0.00613891,0.0246882,-20.4874,55,11.3838,2.77,55
20231,431,5268,-24.5999,0.00914469,0.0223727,-23.9916,15,6.08803,10.1766,25
20233,433,2570,-18.8002,-0.00472154,-0.00508139,-17.9181,35,9.25345,5.19752,35
20236,436,1688,-18.4001,0.00747112,-0.00708881,-18.4712,35,9.3544,5.26148,35
20237,437,9069,-17.3999,-0.00201162,0.0324491,-16.4487,5,2.99043,18.5727,5
20240,440,809,-25.3994,-0.00978468,0.00655188,-23.5008,65,12.4423,1.55445,65
20242,442,9538,-20,0.00519982,-0.0116424,-19.3058,5,1.08385,18.8348,5
20246,446,2275,-20.3998,-0.0135095,-0.000659768,-19.8212,35,9.28523,4.42024,45
20247,447,6877,-21.7997,-0.00933807,-0.01204,-21.1738,5,3.68838,13.6499,15
20248,448,4179,-21.1999,-0.00417288,-0.00286665,-19.6698,15,6.64674,10.639,15
20250,450,1879,-20.4002,-0.00660036,-0.0141485,-19.1912,35,8.86162,5.40445,35
20254,454,2151,-24.0001,-0.000870842,0.0145233,-23.3003,35,9.40606,4.57562,45
20255,455,1416,-21.2,-0.00979575,-0.0074719,-20.2381,45,10.4238,3.22977,45
20256,456,6844,-21.9997,-0.00640912,0.00993291,-21.0749,5,4.41959,15.0732,5
20260,460,988,-19.4001,-0.00381827,-0.0269643,-18.013,55,11.6737,2.22469,55
20261,461,8477,-21.5998,-0.0102534,0.012438,-19.907,5,2.14137,16.3207,5
20262,462,3870,-17.2,0.00277802,-0.0102421,-16.6509,25,7.30512,8.80731,25
20263,463,1434,-21.9998,0.00611379,-0.0116903,-21.5176,45,10.4449,2.81181,55
20266,466,1350,-18.4,0.00076731,0.00811318,-16.5251,55,11.0715,4.94203,35
20267,467,956,-19.7992,-0.00109616,0.0268622,-18.7478,55,10.9257,2.5262,55
20269,469,682,-21.4001,0.00866833,0.0248785,-21.2135,65,12.2105,1.00517,65
20270,470,1049,-24.8001,-0.0178382,-0.012645,-24.3044,45,10.4462,2.55194,55
20279,479,4460,-20.4001,-0.0300459,-0.0325995,-19.532,25,7.00733,10.979,15
20280,480,7519,-24.1999,-0.012909,0.00499252,-23.7084,5,4.49398,13.1834,15
20284,484,2938,-24.8,0.000290154,-0.00365687,-23.3901,35,8.6227,5.28075,35
20286,486,6635,-17.6,-0.0016843,0.00760579,-16.4861,5,4.89972,12.4394,15
20287,487,3064,-22.7999,-0.0263824,0.0146264,-21.9059,25,8.01966,7.00311,25
20292,492,3519,-22.6002,0.00235332,0.00811195,-22.2216,25,7.64328,8.56632,25
20297,497,2103,-19.5997,0.00645155,-0.0262852,-18.4285,35,8.48863,5.11388,35
20299,499,6713,-25.2003,0.00996629,-0.0118673,-24.7724,15,4.95528,12.4668,15
20300,500,949,-18.2,0.018473,0.011306,-17.3055,65,12.0753,1.58517,65
20302,502,5566,-16,-0.00413216,-0.00439162,-15.4702,15,5.68379,11.6408,15
20303,503,6238,-21.8,-0.00838665,0.00310798,-21.3379,5,4.75975,12.8363,15
20306,506,1001,-20.0006,0.0083524,-0.00178904,-20.326,55,11.2753,1.67315,55
20312,512,589,-19.1999,-0.00430717,0.00535799,-18.4726,65,11.9582,0.913668,65
20314,514,2769,-23.5999,0.0250346,-0.00820844,-22.847,35,8.96477,5.18785,35
20315,515,784,-24.3995,0.0147979,-0.000714255,-23.5815,55,10.8586,1.3188,65
20317,517,2346,-22.8002,-0.00700822,0.0205482,-22.4846,35,8.65321,6.52059,35
20319,519,969,-24.4002,0.000395235,-0.0125544,-24.229,55,11.2137,1.32525,65
20320,520,1376,-24.9997,0.00420286,0.00878504,-24.0123,55,11.32,2.89576,45
20322,522,6461,-19.8,0.00696799,0.00299039,-18.7944,5,4.89942,12.8864,15
20326,526,711,-22.4011,-0.0146591,0.00404797,-21.559,75,13.1834,1.25469,65
20328,528,7499,-22.6,0.00106325,-0.00986121,-21.9396,5,4.10795,13.7347,15
20330,530,5584,-24,-0.00675403,-0.000196496,-23.1648,15,5.52312,11.5358,15
20333,533,838,-23.5998,-0.00358282,-0.00868331,-24.2094,55,11.1422,1.3001,65
20336,536,1305,-24.1995,-0.00742901,-0.00372497,-23.0856,45,10.4929,3.56929,45
20337,537,1679,-22.4004,0.000230361,-0.0106182,-21.8291,35,9.7223,4.93242,35
20339,539,2486,-20.0001,0.0177738,0.0144437,-19.2075,35,8.65482,4.52953,45
20341,541,1849,-15.1998,0.00912011,0.00159302,-15.0054,45,9.86165,4.34104,45
20343,543,952,-17.8003,0.0101181,0.00185707,-16.1226,55,11.328,2.00506,55
20344,544,1423,-24.9996,-0.0116262,-0.0108574,-23.756,55,11.1124,2.85087,55
20345,545,6941,-17,-0.0183583,0.0129518,-16.0669,5,4.68189,12.6219,15
20346,546,1329,-18.5998,0.00326449,0.00496535,-17.634,45,10.5949,2.77542,55
20348,548,2868,-21.8,-0.000122558,0.0121263,-21.3362,35,9.34984,5.38509,35
20349,549,1481,-18.5995,0.00516532,0.00915951,-17.3128,55,11.5059,2.4299,55
20352,552,4259,-19.6004,0.0184238,-0.00913678,-18.594,15,6.76727,10.6749,15
20353,553,1183,-21.8002,-0.0149989,-0.0087031,-20.9951,45,10.1895,2.76725,55
20356,556,6170,-21.4001,-0.0237413,0.012794,-20.069,15,5.38722,13.6458,15
20358,558,673,-21.9999,-0.00467295,-0.00231417,-21.7274,65,12.5535,1.0286,65
20359,559,2627,-19.8,-0.00694242,-0.00996899,-18.695,35,9.55633,5.05614,35
20361,561,923,-15.4004,0.00766628,0.00637901,-15.8755,65,11.9588,1.35536,65
20362,562,8087,-19.8,0.00332317,0.00457464,-19.0342,5,3.36552,14.5371,5
20363,563,2491,-15.9996,0.000168938,0.00649368,-15.9588,35,8.99777,5.97196,35
20365,565,865,-19.2005,-0.0165902,-0.0194001,-18.6835,55,11.3871,1.12508,65
20366,566,7794,-24.2,-0.0119514,-0.0106942,-23.4226,5,3.01839,15.8682,5
20370,570,5836,-22.1998,-0.0150824,-0.00835483,-21.2379,15,5.73461,14.1973,15
20374,574,1021,-23.7998,-0.00566046,-0.0111002,-23.7188,65,11.9164,2.15979,55
20375,575,4729,-19.6003,-0.00708587,0.00808387,-18.7698,15,6.6689,10.3777,15
20379,579,7994,-19.4002,0.00456066,-0.0469701,-18.109,5,3.31721,13.7481,15
20380,580,867,-18.3994,-0.0119054,0.0300449,-17.419,55,11.7307,1.89803,55
20381,581,650,-18.6003,-0.00928711,0.0122909,-17.9126,65,12.125,0.900182,65
20382,582,7760,-21.8,-0.00783448,-0.0122517,-20.8085,5,3.62988,14.2537,15
20385,585,1196,-20.1999,0.00963675,-0.00188639,-19.1406,45,10.7846,3.38417,45
20386,586,3596,-21.5999,0.00200867,0.00839521,-20.2648,25,7.26467,8.23144,25
20387,587,1071,-16.2001,0.00457564,-0.0288512,-15.6072,55,11.4313,1.95729,55
20389,589,7283,-19.6004,0.00962407,-0.0159985,-18.9722,5,4.0165,13.4939,15
20391,591,1615,-23.5997,0.00643596,-0.00676774,-21.8602,45,9.87681,5.53065,35
20392,592,9158,-23.4,0.0200934,0.00540109,-22.604,5,1.5083,16.8151,5
20395,595,4169,-21.6001,-0.00513034,0.0270437,-20.5521,25,7.31784,10.1995,15
20406,606,2173,-18.8,-0.00590057,0.0121856,-17.9594,35,9.64484,3.99007,45
20407,607,1230,-16.3999,0.00582916,-0.0135638,-15.7326,55,11.4113,2.34726,55
20409,609,884,-21.6002,0.0234914,-0.00464562,-20.9775,65,12.3218,2.00713,55
20410,610,7401,-25.4,0.0154924,-0.00931963,-24.3864,5,3.99386,15.9945,5
20411,611,7768,-22.5999,-0.0137809,-0.0151055,-21.8585,5,2.61317,15.1598,5
20412,612,1392,-21.8,0.00413451,-0.0115571,-20.7456,45,10.3718,3.20681,45
20419,619,990,-23.4004,0.00739409,-0.00363599,-22.8095,55,11.3327,1.52018,65
20420,620,836,-24.3993,-0.0237738,0.00158274,-22.676,55,10.9761,2.0697,55
20422,622,1723,-21.3997,-0.00322139,-0.0142335,-20.3599,45,9.93943,3.2739,45
20427,627,1755,-18.8002,0.0161552,0.00348012,-17.2699,55,10.9598,2.57445,55
20428,628,823,-23.3996,0.0125407,0.00768656,-22.5359,65,12.3399,1.746,55
20431,631,5268,-25.2002,-0.0088349,-0.00330525,-24.6113,15,6.08803,8.50669,25
20432,632,2946,-25.4001,-0.00753267,0.024248,-24.1488,25,8.41157,5.47254,35
20433,633,2561,-21.6005,-0.000130466,0.00923599,-21.4683,35,9.25345,5.46064,35
20434,634,1927,-23.5997,-0.00615864,-0.000593772,-22.8366,45,10.3799,4.34148,45
20436,636,1691,-24.2,-0.00114094,0.00627777,-23.3309,35,9.3544,3.69459,45
20437,637,9074,-19.7999,-0.00858981,-0.00316578,-18.676,5,2.99043,16.9148,5
20439,639,4485,-23.0003,0.00971256,0.00375145,-22.0055,15,6.5524,7.92699,25
20440,640,804,-22.7997,-0.0022196,-0.0227289,-21.6748,65,12.4423,1.95148,55
20442,642,9535,-24.2001,0.00514561,-0.00895595,-23.5901,5,1.08385,17.7728,5
20446,646,2287,-21.7999,0.0204464,-0.00428712,-20.7037,35,9.28523,4.93358,35
20447,647,6881,-21.6,0.013267,0.0141466,-20.8189,5,3.68838,16.4018,5
20448,648,4182,-19.3998,-0.00570422,0.0155196,-17.8079,15,6.64674,10.5155,15
20450,650,1890,-21.7991,-0.00817166,0.00114795,-20.3632,35,8.86162,5.14008,35
20454,654,2154,-24.1996,-0.00148234,-0.0063893,-23.8495,35,9.40606,3.80311,45
20456,656,6839,-17.4,-0.0231639,0.0219408,-15.9997,5,4.41959,15.4973,5
20457,657,642,-18.7995,-0.00466634,0.0139537,-18.0326,65,12.3425,1.06066,65
20460,660,996,-23.3999,0.0157892,-0.0044465,-22.3509,55,11.6737,3.28811,45
20462,662,3862,-17.8,0.0114615,0.00253364,-16.911,25,7.30512,10.1383,25
20463,663,1426,-17.2001,-0.00226717,-0.00645558,-15.9881,45,10.4449,2.88851,45
