365,855,-19.0002,-17.57
366,7793,-23.0003,-22.9004
367,7130,-24.6001,-24.7788
368,1021,-18.2001,-18.5375
370,5831,-21.4002,-21.056
373,880,-19.8003,-19.8509
374,1008,-18.8004,-17.2201
375,4731,-18.4,-18.2133
378,732,-25.5992,-24.9368
379,7996,-16.8003,-17.5359
380,873,-11.5992,-10.8604
381,638,-24.4,-24.5657
382,7764,-19,-19.6184
384,536,-19.0006,-19.2267
385,1184,-20.7998,-21.3934
386,3595,-18.9997,-18.5827
387,1068,-21.9994,-21.0455
389,7286,-22.7998,-22.4751
391,1607,-18.1998,-17.6754
392,9160,-19.1999,-18.9048
393,996,-25.7997,-26.2786
395,4168,-11.6001,-12.501
396,4572,-16.8001,-16.7079
398,5189,-19.0002,-18.6389
399,597,-15.3993,-15.6176
400,5377,-32.0003,-32.0457
402,2816,-25.2004,-25.4834
404,1690,-17.6005,-17.0847
406,2168,-21.9998,-22.6131
407,1224,-24.4003,-25.1228
408,6756,-10.3999,-10.4336
409,875,-15.0005,-15.2317
410,7396,-20.9999,-21.087
411,7767,-14.8,-14.3024
412,1393,-14.8008,-14.5751
413,684,-20.6006,-17.9758
415,6180,-12.6003,-14.08
419,989,-10.9988,-11.1249
420,832,-28.5997,-29.2982
421,1293,-19.3997,-19.5734
422,1717,-25.5998,-25.7539
423,5509,-23.7999,-23.6375
426,6298,-17.5999,-17.562
427,1759,-27.4001,-29.7071
428,815,-25.1988,-24.2143
430,1180,-19.3997,-20.4874
431,5268,-23.4001,-23.9916
432,2932,-14.3997,-14.1987
433,2570,-19.4003,-17.9181
434,1932,-14.7999,-14.4057
436,1688,-17.8,-18.4712
437,9069,-15.0001,-16.4487
439,4494,-30.4,-30.1679
440,809,-23.3998,-23.5008
442,9538,-19.1997,-19.3058
443,2440,-14.3999,-13.9272
446,2275,-19.6,-19.8212
447,6877,-20.9999,-21.1738
448,4179,-20.4001,-19.6698
450,1879,-18.7999,-19.1912
454,2151,-23.6008,-23.3003
455,1416,-21.3995,-20.2381
456,6844,-21.1997,-21.0749
457,654,-14.7999,-15.1392
459,1970,-13.5998,-13.8934
460,988,-18.9993,-18.013
461,8477,-20.3998,-19.907
462,3870,-15.2003,-16.6509
463,1434,-21.7998,-21.5176
464,3340,-11.6001,-11.9631
466,1350,-18.3997,-16.5251
467,956,-18.9994,-18.7478
468,723,-30.4013,-27.7639
469,682,-20.7997,-21.2135
470,1049,-23.9996,-24.3044
471,2595,-11.2,-10.7827
475,991,-30.7991,-28.9052
477,3337,-8.79983,-8.30999
478,947,-31.9996,-31.8953
479,4460,-19.9998,-19.532
480,7519,-23.3996,-23.7084
482,8211,-26.2,-26.4972
484,2938,-23.9998,-23.3901
486,6635,-16.8002,-16.4861
487,3064,-22.4,-21.9059
488,5108,-25.0001,-25.1626
492,3519,-21.8001,-22.2216
494,2258,-14.3993,-14.2289
496,5679,-13.2,-13.0651
497,2103,-18.8006,-18.4285
499,6713,-24.4003,-24.7724
500,949,-17.7997,-17.3055
501,566,-24.3993,-23.1473
502,5566,-15.2001,-15.4702
503,6238,-21.0002,-21.3379
504,1565,-27.1999,-27.542
505,4140,-12.5997,-12.3716
506,1001,-19.5993,-20.326
508,6520,-12.5999,-12.5651
512,589,-20.3988,-18.4726
514,2769,-22.7999,-22.847
515,784,-22.6008,-23.5815
517,2346,-21.0002,-22.4846
519,969,-22.9987,-24.229
520,1376,-24.0008,-24.0123
522,6461,-18.9999,-18.7944
523,3658,-12.7998,-12.915
526,711,-21.9998,-21.559
528,7499,-22.6004,-21.9396
530,5584,-23.2002,-23.1648
531,2039,-29.1999,-29.0436
533,838,-22.8002,-24.2094
534,965,-30.3994,-30.5033
536,1305,-24.6003,-23.0856
537,1679,-21.6002,-21.8291
539,2486,-20.0004,-19.2075
540,1953,-35.2004,-35.3798
541,1849,-14.6,-15.0054
543,952,-17.9994,-16.1226
544,1423,-23.4007,-23.756
545,6941,-16.6001,-16.0669
546,1329,-18.6,-17.634
548,2868,-21,-21.3362
549,1481,-17.3999,-17.3128
551,4663,-13.5999,-13.8407
552,4259,-18.8001,-18.594
553,1183,-21.5999,-20.9951
554,800,-25.7998,-25.2354
556,6170,-20.9995,-20.069
558,673,-22.8,-21.7274
559,2627,-19.1996,-18.695
560,5096,-28.5999,-29.312
561,923,-15,-15.8755
562,8087,-18.9999,-19.0342
563,2491,-15.9999,-15.9588
565,865,-18.6001,-18.6835
566,7794,-23.4,-23.4226
567,7130,-9.39995,-9.20876
568,1000,-27.5995,-27.5127
570,5836,-21.9999,-21.2379
573,876,-14.9992,-14.7261
574,1021,-23.8005,-23.7188
575,4729,-18.6001,-18.7698
578,732,-12.8,-12.7093
579,7994,-18.5999,-18.109
580,867,-17.5993,-17.419
581,650,-17.8,-17.9126
582,7760,-21.0001,-20.8085
584,539,-26.3994,-26.3413
585,1196,-18.9991,-19.1406
586,3596,-20.9998,-20.2648
587,1071,-14.7997,-15.6072
589,7283,-18.8003,-18.9722
591,1615,-22.7997,-21.8602
592,9158,-22.7999,-22.604
593,979,0.999481,0.100492
595,4169,-20.9998,-20.5521
596,4562,-11.2002,-11.9542
598,5195,-9.19991,-9.22665
599,598,-30.9978,-28.0878
600,5368,-14.3999,-12.8806
602,2817,-13.4003,-13.7306
604,1692,-3.39991,-3.93794
606,2173,-18.6001,-17.9594
607,1230,-16.2003,-15.7326
608,6752,-25.6,-25.7567
609,884,-22.599,-20.9775
610,7401,-23.5999,-24.3864
611,7768,-21.7999,-21.8585
612,1392,-21.7994,-20.7456
613,697,-20.5994,-18.3148
615,6168,-11,-10.7068
619,990,-22.5995,-22.8095
620,836,-24.1992,-22.676
621,1297,-32.1998,-29.9416
622,1723,-20.9997,-20.3599
623,5508,-34.8001,-34.1422
626,6301,-33.0002,-32.4895
627,1755,-18.2002,-17.2699
628,823,-26.3994,-22.5359
630,1168,-9.40026,-9.48639
631,5268,-23.3998,-24.6113
632,2946,-24.9998,-24.1488
633,2561,-20.7997,-21.4683
634,1927,-23.2001,-22.8366
636,1691,-23.6,-23.3309
637,9074,-19.0001,-18.676
639,4485,-22.2001,-22.0055
640,804,-21.3995,-21.6748
642,9535,-23.4,-23.5901
643,2445,-26.8,-27.9685
646,2287,-21.1999,-20.7037
647,6881,-20.8002,-20.8189
648,4182,-18.9997,-17.8079
650,1890,-20.1997,-20.3632
654,2154,-23.4001,-23.8495
655,1413,-28.5992,-26.5782
656,6839,-14.8002,-15.9997
657,642,-17.6012,-18.0326
659,1979,-25.4007,-25.4213
660,996,-21.8001,-22.3509
661,8476,-9.20022,-9.9751
662,3862,-17.6001,-16.911
663,1426,-16.7996,-15.9881
664,3340,-15.1999,-15.4922
666,1347,-18.8001,-19.2336
667,949,-23.7998,-22.5521
668,715,-27,-25.2439
669,681,-14.0011,-14.9772
670,1048,-15.8002,-15.1816
671,2599,-14.4001,-15.2127
675,968,-21.2001,-21.0351
677,3353,-22.7999,-22.43
678,950,-12.5999,-12.6486
679,4460,-18.6001,-18.4693
680,7517,-23.5999,-24.0915
682,8208,-31,-31.1089
684,2944,-21.5998,-21.3293
686,6642,-10.3999,-10.1811
687,3084,-20.1995,-19.6998
688,5120,-13.3999,-13.5285
692,3529,-20.8,-20.7015
694,2242,-23.2,-22.0489
696,5680,-16.6,-16.28
697,2102,-18.8009,-18.6097
699,6724,-19.0001,-17.9649
700,943,-12.5995,-12.6535
701,546,-20.6009,-21.3071
702,5557,-14.4,-13.5702
703,6238,-11.9998,-11.2447
704,1567,-20,-20.1818
705,4152,-15.1998,-15.8765
706,998,-24.0005,-25.7093
708,6515,-22.9999,-23.6808
712,590,-26.6,-26.3358
714,2769,-14.7994,-14.2253
715,777,-28.4003,-29.9583
717,2345,-25.5999,-25.1124
719,970,-17.5989,-17.4716
720,1388,-28.3999,-28.6145
722,6457,-28.3999,-28.2233
723,3664,-24.6002,-23.8611
726,722,-25.4003,-22.8711
728,7493,-25.8,-25.6426
730,5585,-19.6,-18.471
731,2039,-22.0002,-22.4931
733,846,-20.9999,-21.0359
734,977,-21.7992,-23.9639
736,1292,-17.3999,-17.7936
737,1680,-19.9998,-19.3997
739,2492,-20.8002,-20.736
740,1957,-19.2002,-17.9161
741,1858,-22.8,-22.1518
743,950,-14.8003,-15.2414
744,1411,-22.8003,-23.1847
745,6933,-25.6002,-25.7998
746,1319,-22.7997,-21.8603
748,2878,-18.9998,-19.0646
749,1471,-14.2007,-15.0766
751,4665,-21.6001,-21.9547
752,4267,-20.8,-19.7674
753,1177,-16.3999,-16.6268
754,830,-19.6001,-18.6039
756,6163,-17.1998,-16.4749
758,696,-21.6,-21.3082
759,2609,-23.7997,-22.9964
760,5110,-9.80023,-8.88397
761,924,-19.5993,-22.6405
762,8086,-9.99996,-9.99071
763,2496,-22.7998,-23.3243
765,856,-14.9997,-15.0027
766,7794,-10.7999,-10.3129
767,7129,-30.5999,-30.6949
768,996,-19.6001,-20.5593
770,5833,-32.1999,-31.6678
773,884,-17.5992,-16.3942
774,1022,-9.8,-9.54455
775,4727,-14.9998,-14.8865
778,716,-17.2,-16.3625
779,7998,-28.9999,-28.8665
780,866,-14.7996,-14.9172
781,646,-28.2005,-25.7437
782,7764,-22.6001,-22.1588
784,548,-15.2006,-15.4061
785,1193,-17.5988,-17.763
786,3597,-19.2,-18.1626
787,1075,-20.4003,-20.7652
789,7290,-19.2,-19.2934
791,1598,-23.4007,-23.1602
792,9159,-26.9998,-27.0086
793,981,-19.6008,-19.6712
795,4163,-34.6,-34.2868
796,4563,-12.3997,-11.8417
798,5188,-22.8002,-23.0098
799,591,-16.5995,-16.1035
800,5375,-24.5999,-23.6601
802,2819,-12.3998,-12.1615
804,1702,-12.4001,-13.136
806,2180,-21.4002,-22.3601
807,1220,-26.9992,-25.8648
808,6755,-18.5998,-18.0133
809,893,-16.5992,-16.4858
810,7400,-26.9999,-27.3907
811,7769,-9.40006,-9.52522
812,1392,-13.4001,-13.9559
813,686,-13.1999,-13.4471
815,6179,-21.2,-21.7696
819,980,-17,-16.5509
820,851,-15.8012,-15.9158
821,1290,-18.8004,-19.034
822,1713,-15.0007,-14.9809
823,5515,-22.1999,-22.7717
824,515,-25.1984,-24.9695
826,6302,-12.7998,-12.9101
827,1754,-29.4003,-29.1579
828,824,-6.2,-7.31171
830,1179,-18.4004,-18.2849
831,5261,-18.6001,-18.4319
832,2925,-19.4,-19.7727
833,2563,-17.6,-17.6042
834,1924,-27.1996,-25.6543
836,1705,-20.4005,-21.9173
837,9070,-12.9999,-12.5948
839,4492,-30.5997,-29.5294
840,796,-16.9989,-15.4477
842,9537,-3.0001,-4.35731
843,2442,-16.7994,-16.8129
846,2296,-20.2,-20.1504
847,6876,-22.8,-22.5385
848,4184,-13.6004,-13.9136
850,1883,-15.1996,-15.0313
854,2152,-27.0001,-28.4236
855,1407,-29.4001,-28.2624
856,6849,-23.8002,-24.7592
857,648,-15.4007,-15.1879
859,1974,-19.5998,-19.3884
860,991,-18.4001,-17.9861
861,8479,-16.5998,-16.1854
862,3876,-14.6,-14.2811
863,1448,-17.3993,-17.1726
864,3338,-17.1999,-17.9015
866,1355,-18.401,-19.0987
867,966,-15.0008,-14.9924
868,727,-21.2004,-19.7052
869,679,-17.8012,-20.2524
870,1050,-21.9996,-22.4258
871,2589,-22,-21.5628
875,976,-16.7996,-17.2538
877,3333,-27.4,-26.5949
878,940,-21.0004,-19.3928
879,4452,-27.2002,-27.6551
880,7523,-18.8001,-18.6041
882,8211,-19.1999,-19.2345
884,2941,-18.8001,-18.7365
886,6641,-24.0002,-24.3472
887,3060,-23.5997,-24.0434
888,5114,-25.3999,-25.682
892,3516,-19.3999,-19.0282
894,2264,-13.0002,-12.2867
896,5674,-17.0001,-17.6384
897,2105,-19.3998,-18.9986
899,6716,-20.7999,-20.1044
900,941,-11.9986,-13.2559
901,555,-20.2007,-19.9462
902,5558,-17.5999,-17.8313
903,6244,-21.1999,-20.9281
904,1579,-22.8001,-23.6957
905,4135,-16.5997,-16.0365
906,1008,-21.1986,-21.4309
908,6519,-23.8001,-23.9855
912,593,-20.599,-20.9655
914,2763,-16.6001,-16.0202
915,780,-12.0003,-12.1324
917,2348,-19.4002,-19.7747
919,959,-19.7995,-19.8237
920,1367,-19.2001,-19.6424
922,6452,-14.7996,-14.6327
923,3661,-14.8001,-14.7443
926,721,-22.3998,-20.7118
928,7503,-25,-25.4338
930,5589,-21,-20.6139
931,2032,-21.6002,-21.4964
933,837,-26.7992,-27.8444
934,966,-21.4005,-22.1315
936,1282,-17.5992,-17.7166
937,1676,-12.7999,-12.3818
939,2490,-26.0005,-27.3614
940,1954,-29.7998,-28.7803
941,1858,-19.0002,-19.3063
943,954,-13,-13.5988
944,1416,-18.8,-17.6987
945,6940,-20.9997,-20.6141
946,1315,-24.1994,-25.0543
948,2862,-21.7993,-22.1286
949,1478,-19.7999,-20.2149
951,4668,-12.9998,-13.6592
952,4266,-23.8,-24.207
953,1189,-14.4002,-13.9142
954,822,-25.9994,-25.7094
956,6166,-22.6002,-22.4206
958,692,-17.1993,-16.4805
959,2613,-24.8002,-24.4405
960,5095,-31.1997,-30.6354
961,906,-18.2,-17.4021
962,8090,-25.0003,-24.9742
963,2498,-21.6002,-21.5522
965,858,-24.2002,-24.2116
966,7795,-14.4,-14.1033
967,7136,-12.8001,-13.2031
968,1021,-22.9999,-24.3732
970,5836,-31.9998,-31.6472
973,903,-18.4,-17.2061
974,1031,-26.8002,-25.8213
975,4738,-14,-13.9969
978,728,-17.3999,-17.9812
979,7997,-20.2,-19.4274
980,870,-19.199,-19.1911
981,649,-16.7993,-15.7504
982,7764,-27.4002,-28.0539
984,543,-28.6,-25.8195
985,1177,-24.2,-22.8417
986,3597,-21.4,-21.2689
987,1057,-26.799,-25.0687
989,7294,-21,-21.1824
991,1603,-25.5996,-25.5221
992,9160,-20.8002,-20.1757
993,991,-18.5997,-18.3118
995,4167,-13.7996,-13.9096
996,4574,-23.5998,-23.2705
998,5178,-19.0001,-18.7597
999,584,-16.9998,-15.4699
1000,5380,-17.1998,-17.3522
1002,2815,-23.7999,-23.1905
1004,1694,-23,-22.7548
1006,2169,-22.7993,-21.4214
1007,1228,-18.6001,-17.9261
1008,6753,-25.5999,-25.503
1009,880,-20.4006,-19.9316
1010,7396,-22.6001,-22.6965
1011,7767,-20.8001,-20.6825
1012,1397,-17.001,-17.8147
1013,673,-23.3994,-22.6384
1015,6173,-14.7999,-15.1354
1019,1002,-12.6003,-14.0971
1020,839,-23,-23.986
1021,1300,-16.6002,-16.8799
1022,1722,-28.4001,-28.0698
1023,5511,-21.0004,-21.1211
1024,501,-15.3988,-13.841
1026,6304,-20.6,-19.2644
1027,1758,-24.6003,-25.1236
1028,805,-16.8013,-17.3208
1030,1166,-20.6007,-19.7011
1031,5266,-15.4001,-15.5638
1032,2947,-24.6,-24.1677
1033,2565,-24.8,-24.5826
1034,1938,-19.0001,-18.6719
1036,1693,-20.1999,-21.6825
1037,9073,-33.6,-33.6081
1039,4484,-16.7999,-16.5239
1040,806,-21.2004,-22.2625
1042,9536,-12.5998,-12.2977
1043,2436,-22.8,-22.5269
1046,2280,-23.8,-23.9928
1047,6877,-25.8,-25.7823
1048,4177,-23.4004,-23.4771
1050,1884,-27.3995,-26.1079
1054,2139,-23.2,-23.6968
1055,1405,-21.3995,-20.3199
1056,6845,-25.2003,-25.7553
1057,656,-20.199,-19.4289
1059,1973,-27.0001,-25.7425
1060,1005,-18.8011,-19.1525
1061,8479,-20.9997,-20.6696
1062,3868,-16.8,-16.8714
1063,1436,-22.0003,-21.6831
1064,3336,-22.5999,-22.1069
1066,1349,-15.6001,-14.9424
1067,955,-26.9995,-26.7697
1068,711,-29.9998,-30.1326
1069,684,-15.9996,-16.5152
1070,1048,-23.4,-22.3673
1071,2596,-21.7999,-21.7313
1075,972,-22.8001,-22.5069
1077,3331,-21.2,-20.8024
1078,944,-27.0017,-26.7644
1079,4450,-30.5995,-31.1236
1080,7527,-14.9996,-15.1836
1082,8213,-25.3998,-25.4233
1084,2939,-25.7997,-25.4095
1086,6638,-22.7997,-22.4435
1087,3065,-24.2,-24.0352
1088,5123,-12.5998,-13.0566
1092,3525,-13.2001,-12.7447
1094,2255,-20.8007,-20.7284
1096,5672,-9.80009,-10.2724
1097,2102,-21.4003,-21.4775
1099,6720,-16.3999,-15.8359
1100,943,-23.9994,-22.6364
1101,567,-20.5989,-20.7251
1102,5560,-18.8004,-19.4257
1103,6238,-9.39972,-9.91935
1104,1552,-24.2005,-24.641
1105,4145,-23.7997,-24.0554
1106,1004,-13.8001,-14.606
1108,6516,-27.4003,-27.6818
1112,591,-11.5998,-10.6129
1114,2759,-20.6,-19.8227
1115,789,-33.6013,-33.8174
1117,2356,-18.7995,-18.7296
1119,967,-9.39991,-10.0518
1120,1385,-26.3999,-26.1034
1122,6453,-13.0001,-13.3777
1123,3665,-22.6003,-22.5543
1126,732,-22.4,-23.6316
1128,7506,-14.9998,-15.5286
1130,5594,-24.7999,-24.3213
1131,2041,-16.6001,-16.4521
1133,836,-14.1997,-13.9831
1134,957,-8.39977,-9.12348
1136,1287,-24.6004,-25.0725
1137,1688,-21.7999,-22.1788
1139,2484,-9.99964,-10.4089
1140,1948,-15.5998,-15.368
1141,1853,-18.8002,-19.2964
1143,949,-16.3995,-16.2944
1144,1425,-18.9995,-17.2783
1145,6941,-17.1997,-17.2106
1146,1336,-22.8,-22.1363
1148,2875,-18.7998,-18.7109
1149,1482,-21.0002,-20.3927
1151,4672,-18.4002,-17.3969
1152,4266,-30.1998,-28.4809
1153,1182,-17.0006,-16.8289
1154,814,-21.8,-20.7727
1156,6159,-19.2006,-19.6291
1158,685,-25.001,-24.4668
1159,2609,-15.5999,-15.1639
1160,5099,-19.0001,-19.1361
1161,932,-21.2002,-21.391
1162,8082,-19.2001,-19.0094
1163,2500,-17.5997,-17.5056
1165,862,-18.4001,-17.5701
1166,7791,-6.20013,-6.72796
1167,7134,-12.3999,-12.2953
1168,1022,-21.1998,-21.2087
1170,5831,-19.6,-19.9382
1173,887,-15.1999,-15.8908
1174,1035,-25.0002,-25.1334
1175,4735,-14.8006,-15.3817
1178,723,-23.8,-24.9581
1179,7992,-20.9997,-20.4399
1180,871,-18.0005,-17.7039
1181,642,-15,-15.8081
1182,7765,-18.4,-18.1511
1184,551,-11.7989,-11.5344
1185,1192,-19,-16.6673
1186,3578,-12.5999,-13.9117
1187,1068,-14.6008,-14.4709
1189,7292,-24.2003,-24.8761
1191,1598,-18.7991,-18.2796
1192,9159,-20.7999,-20.1724
1193,989,-12.5999,-11.8915
1195,4162,-13.5999,-13.8953
1196,4569,-14.2,-14.7002
1198,5192,-15.0003,-15.656
1199,596,-19.8002,-18.7754
1200,5370,-17.6001,-17.39
1202,2822,-18.4003,-18.3441
1204,1691,-21.1997,-21.1451
1206,2173,-13.7999,-13.5583
1207,1218,-20.0005,-20.3347
1208,6756,-11,-11.1756
1209,890,-17.9993,-16.5564
1210,7396,-20.4002,-20.3445
1211,7771,-12.3999,-11.7106
1212,1387,-12.9992,-12.2303
1213,678,-20.1998,-18.5899
1215,6165,-21.2001,-21.5597
1219,990,-30.2,-28.2233
1220,833,-20.0001,-20.9801
1221,1304,-18.4001,-18.2494
1222,1719,-27.9995,-27.8083
1223,5505,-32.3999,-30.9064
1224,505,-24.3987,-25.6315
1226,6296,-14.9997,-15.6317
1227,1748,-20.6001,-19.2402
1228,834,-19.7998,-20.2293
1230,1161,-23.5995,-21.9107
1231,5259,-14.7999,-15.512
1232,2935,-7.20021,-7.38042
1233,2567,-14.1994,-14.2069
1234,1922,-18.8002,-19.1147
1236,1691,-18.9997,-17.4142
1237,9074,-25.2002,-26.3752
1239,4486,-12.5998,-13.2309
